"True Stress, MPa","True Strain, %"
94.863686,10.215513
95.373611,10.21648
95.253166,10.2197
94.944954,10.22154
95.120316,10.222777
95.42952,10.225737
94.785965,10.226339
94.969604,10.227901
95.621674,10.232174
95.134949,10.232882
94.598587,10.234885
94.87162,10.236747
95.385193,10.237575
95.107086,10.239372
94.89119,10.24104
95.267982,10.243815
95.285378,10.245215
94.804344,10.247238
94.965431,10.248142
95.185852,10.249884
94.809036,10.251897
94.866783,10.254543
95.18911,10.255749
95.456833,10.25846
95.175385,10.259192
94.995743,10.259869
95.44693,10.26299
94.932068,10.263925
94.957703,10.26684
95.136848,10.269359
95.175453,10.26996
94.977234,10.271391
94.950386,10.273951
95.149315,10.276791
94.861847,10.278199
94.981857,10.28019
95.356178,10.281265
95.093254,10.28231
94.47773,10.284707
95.107574,10.285924
95.229561,10.288644
94.785591,10.290742
94.691055,10.291849
95.061394,10.293108
95.194168,10.294958
94.738693,10.29614
94.968361,10.29915
95.133171,10.300431
94.922211,10.30269
94.801323,10.303464
94.932396,10.305087
95.492966,10.309744
94.92717,10.309873
95.001869,10.311926
95.497505,10.314358
95.138878,10.314561
94.948097,10.317067
95.372154,10.319453
95.170815,10.321765
94.9347,10.323701
94.931229,10.324895
95.408501,10.32599
95.214058,10.327991
95.016403,10.329086
95.132202,10.332129
95.438446,10.333515
94.932655,10.335441
95.133514,10.336515
95.424828,10.337581
95.174461,10.340644
95.227592,10.342697
95.098495,10.343718
95.412003,10.346878
95.167564,10.347362
94.750992,10.348889
95.349258,10.352704
95.053543,10.35394
94.859917,10.3558
95.1744,10.357875
95.684059,10.358605
94.727921,10.360067
94.763069,10.362098
95.20417,10.36484
95.181816,10.366172
94.875397,10.368321
95.017975,10.369277
95.41066,10.370275
94.627022,10.373007
94.828804,10.374027
95.21608,10.376896
95.123634,10.378713
94.569351,10.379755
94.922791,10.381227
95.214577,10.384708
95.044266,10.386728
94.807205,10.387996
95.289749,10.390617
95.236916,10.391499
94.705765,10.39252
94.996277,10.395195
95.313751,10.397935
95.130539,10.398299
94.82267,10.401147
95.182999,10.402468
95.085526,10.403553
95.154823,10.405647
94.881989,10.407356
95.282394,10.409514
94.965591,10.411739
95.023956,10.412952
95.301971,10.414231
95.288437,10.41595
94.966469,10.417325
94.891418,10.420408
95.276398,10.421815
95.122734,10.423705
95.048965,10.424586
95.250488,10.425822
95.364868,10.430365
94.787216,10.430944
95.265923,10.434091
95.213882,10.435273
94.9478,10.435723
94.670692,10.437989
95.064209,10.440159
95.337883,10.442209
94.91111,10.444605
94.969559,10.445884
95.257301,10.446667
95.002052,10.448847
95.336105,10.450146
94.991119,10.453248
95.181541,10.454838
94.954865,10.456384
94.941269,10.457243
95.300285,10.458629
95.117142,10.461217
94.986588,10.463654
95.233276,10.464727
95.463577,10.467659
95.294693,10.468303
94.847733,10.469645
95.231483,10.472425
95.184174,10.474506
94.721146,10.476182
95.038094,10.478812
95.331047,10.479511
94.837624,10.480776
94.661163,10.482903
95.060722,10.48594
95.122177,10.487154
94.710922,10.489139
94.77282,10.490202
95.309883,10.491565
94.978958,10.493754
94.807999,10.49473
95.237869,10.497716
95.121872,10.499433
94.707794,10.500741
95.2808,10.502071
95.447983,10.506001
95.062759,10.507051
94.928635,10.508587
95.529762,10.511473
95.05809,10.511816
94.901138,10.51274
94.870094,10.516023
95.415466,10.518524
94.997826,10.519457
95.182045,10.522043
95.16256,10.523202
95.089211,10.524468
94.657265,10.526582
95.104103,10.528224
95.378899,10.530198
95.010178,10.53257
95.0924,10.53376
95.149986,10.535048
95.196465,10.53701
94.936134,10.538009
95.038544,10.541206
95.385269,10.54288
94.92556,10.544575
95.092918,10.545207
95.152649,10.546389
95.030785,10.550078
94.632042,10.551772
94.80426,10.553125
95.217102,10.555934
94.676834,10.556429
94.793037,10.558048
94.961884,10.561106
95.226166,10.563079
94.746201,10.564753
94.915955,10.56664
95.33712,10.567604
94.890938,10.568924
94.814034,10.570962
95.345039,10.57375
95.303497,10.575445
94.974556,10.577236
95.033356,10.578105
95.561401,10.579681
95.071899,10.58188
94.690613,10.584496
95.072685,10.585515
95.10379,10.587949
94.711662,10.589096
94.715149,10.590148
95.30394,10.594919
95.022346,10.595648
94.892097,10.597257
95.09407,10.599658
95.231003,10.600388
94.859177,10.601631
94.752411,10.603969
95.509636,10.60668
95.253571,10.607978
94.970909,10.610037
95.356323,10.611054
95.403931,10.612298
94.790123,10.614636
95.112717,10.615557
95.281601,10.618731
94.949768,10.62064
94.990898,10.621689
94.966446,10.622901
95.203217,10.624787
94.940636,10.626545
94.977371,10.629333
95.596169,10.630821
95.019958,10.632784
94.855812,10.634198
95.137985,10.634885
95.156883,10.63931
94.969757,10.63975
95.122704,10.642139
95.499481,10.64408
95.287041,10.645216
95.137878,10.646996
95.256798,10.648475
95.1707,10.651004
95.303436,10.653211
95.095901,10.654423
95.576012,10.655366
95.345146,10.657037
95.031227,10.658729
95.168602,10.661934
95.541122,10.663434
95.150421,10.665115
95.101425,10.666166
95.385841,10.667281
95.408989,10.670367
94.964676,10.67252
95.170967,10.67357
95.557587,10.67643
94.936272,10.677138
95.107773,10.678605
95.396988,10.681776
95.433708,10.683738
95.029961,10.685494
95.192818,10.6874
95.475594,10.688354
95.061569,10.690089
94.898781,10.691751
95.64727,10.694503
95.247543,10.695682
95.097298,10.697973
95.017227,10.699291
95.348495,10.70034
95.101051,10.702708
94.805977,10.703961
95.128181,10.706424
95.159508,10.708374
94.797935,10.709327
95.362244,10.710836
95.271782,10.714853
95.027824,10.716148
94.847275,10.717616
95.081802,10.720261
95.197449,10.721118
95.036911,10.722169
94.924667,10.724706
95.472115,10.727383
95.064011,10.727695
94.624947,10.73065
94.902954,10.731709
94.925179,10.732523
94.668358,10.734815
94.867928,10.736152
95.338974,10.738915
95.100548,10.74111
94.556374,10.742213
95.043381,10.743615
95.091225,10.745468
94.765205,10.746827
94.687393,10.749494
95.468132,10.750565
94.988091,10.753111
94.579445,10.753947
95.021797,10.755146
95.085678,10.759856
94.904015,10.760295
94.770241,10.762383
95.080528,10.764555
94.850914,10.765186
94.935661,10.767584
95.013519,10.769938
95.350838,10.77146
94.826324,10.773772
94.752457,10.774991
95.364189,10.776041
95.015793,10.778128
94.66037,10.779401
94.841377,10.782495
95.164886,10.784047
94.690224,10.785779
94.799774,10.786829000000001
95.228119,10.787857
94.843018,10.791099
94.501854,10.792951
94.938576,10.794416
95.267982,10.797103
94.743851,10.797788
94.609726,10.799103
95.177704,10.802901
94.987274,10.804196
94.53038,10.805769
94.866806,10.808005
95.127335,10.808807
94.719124,10.810349
94.863663,10.812328
95.131157,10.814918
95.058563,10.816544
94.699593,10.818555
94.925339,10.819368
95.133331,10.820395
94.783463,10.822587
94.66114,10.823775
95.101692,10.826909
94.935501,10.828761
94.795624,10.830109
94.660011,10.831017
95.261948,10.83289
95.016045,10.834891
94.360321,10.837116
95.016609,10.838281
95.002991,10.841254
94.509361,10.842464
94.86779,10.845105
95.148285,10.847779
94.766899,10.848079
94.687752,10.850955
95.052711,10.852228
95.023026,10.853084
94.551163,10.85533
94.662773,10.856772
94.922951,10.859244
94.876122,10.861319
94.923073,10.86273
94.832336,10.86412
94.889885,10.86597
94.462059,10.867029
94.718369,10.870076
94.996284,10.871477
94.713753,10.873637
94.588921,10.874438
95.125275,10.87553
95.083229,10.880122
94.925331,10.880663
94.767914,10.883078
95.165108,10.884971
94.871696,10.885618
94.493324,10.887708
94.817139,10.889493
95.208008,10.891797
94.866577,10.893828
94.650185,10.895486
95.05912,10.896539
94.627815,10.898158
94.564125,10.899858
94.853531,10.902872
95.047806,10.904299
94.651909,10.906202
94.564171,10.907276
95.078987,10.908319
95.019241,10.910991
94.807259,10.912086
95.188194,10.914378
95.199081,10.917056
94.65435,10.918023
94.448761,10.919236
95.19458,10.921064
94.836075,10.92457
94.511826,10.92566
94.74028,10.928081
95.264748,10.929022
94.904564,10.929853
94.860077,10.932601
95.051811,10.935401
94.860123,10.936726
94.711494,10.938783
94.747765,10.939793
95.113892,10.941266
94.930801,10.943185
94.723938,10.944232
95.075211,10.94724
94.869362,10.949505
94.516243,10.950205
94.921455,10.951524
94.975311,10.953325
94.547119,10.955622
94.518066,10.958133
95.198738,10.960788
94.701553,10.961418
94.597961,10.961974
94.77504,10.964179
95.219933,10.968249
94.731186,10.96842
94.618599,10.971161
94.991898,10.97264
94.979584,10.973248
94.407249,10.975733
94.714493,10.977062
95.050636,10.979695
94.81897,10.981564
94.577019,10.983087
95.175674,10.984213
95.204514,10.986429
94.904602,10.987497
94.770096,10.990456
95.523552,10.992085
94.892204,10.993868
94.975731,10.994776
95.023079,10.995764
95.279785,10.999726
94.647461,11.001034
94.705536,11.003047
95.110359,11.005173
94.825989,11.005766
95.119896,11.007649
95.293282,11.010982
95.283325,11.012173
94.945541,11.013912
94.469002,11.01585
95.24501,11.016635
94.862083,11.018418
94.372307,11.020143
94.961639,11.022827
95.222,11.024317
94.866776,11.026474
94.770859,11.027344
95.086075,11.028673
94.781166,11.030958
94.579788,11.033456
94.97229,11.034646
95.027557,11.03748
94.751221,11.037875
94.597427,11.039541
94.943802,11.04301
95.082878,11.044825
94.521584,11.046105
95.001488,11.048609
95.230072,11.049484
94.957481,11.050845
95.189514,11.052729
95.112999,11.05583
94.933174,11.056951
94.931114,11.059052
95.134743,11.060136
95.308777,11.061519
94.910553,11.063567
94.683632,11.064618
95.28968,11.067591
95.067535,11.069277
94.440178,11.070531
94.906364,11.071865
95.13118,11.073599
94.720863,11.074927
94.942429,11.077952
95.09623,11.079618
95.085625,11.08165
94.465889,11.082622
94.851311,11.084494
95.18721,11.088335
94.938232,11.088682
94.631599,11.090842
95.398468,11.092993
95.366348,11.093553
95.140923,11.095675
94.883858,11.097638
95.25193,11.099937
94.738419,11.101768
94.742256,11.103192
95.080627,11.104066
95.005905,11.105789
94.661835,11.107571
94.84156,11.110675
95.265045,11.111944
94.833733,11.113997
94.628685,11.114883
95.269356,11.115976
95.184563,11.119748
94.701202,11.121113
94.812477,11.122583
95.278099,11.12524
94.902794,11.125869
94.628922,11.12724
94.968834,11.130674
95.187454,11.132199
94.594849,11.133735
94.897385,11.136076
95.223503,11.13694
94.75605,11.138453
94.883797,11.140353
94.964676,11.143093
95.118187,11.144298
94.613602,11.146581
94.972862,11.147496
95.17511,11.14874
95.039177,11.151031
94.696312,11.15212
95.035454,11.154833
95.219688,11.157786
94.757896,11.158539
94.725266,11.159194
95.234993,11.162324
94.876991,11.164248
94.707306,11.166119
95.204308,11.168283
95.262741,11.169638
94.903679,11.170143
94.922379,11.172445
95.208748,11.175927
94.972099,11.176892
94.643105,11.179147
94.832993,11.180164
95.275505,11.181161
94.709618,11.183404
94.768494,11.184679
95.080444,11.187435
94.859756,11.189178
94.792549,11.190642
94.982323,11.192013
95.323303,11.193025
94.527893,11.195093
94.636559,11.197981
95.133705,11.198935
94.832924,11.201557
94.684807,11.202334
95.060928,11.203875
95.077911,11.208287
94.48951,11.208724
94.849297,11.210664
94.959419,11.212874
94.999001,11.213445
94.658081,11.21525
95.144302,11.217372
95.252098,11.219902
95.033905,11.221399
94.563164,11.223275
94.981453,11.224463
94.821915,11.226019
94.426743,11.227676
95.014557,11.230387
94.984177,11.231841
94.6418,11.234026
94.522949,11.234963
94.939598,11.236092
94.945961,11.239406
94.761726,11.241222
94.837837,11.242245
95.146461,11.245372
94.875061,11.245703
94.542854,11.247337
94.998444,11.250986
95.117455,11.252184
94.68084,11.254016
94.657494,11.256136
95.075302,11.257079
94.846039,11.258415
94.625427,11.260471
95.173149,11.262808
94.957146,11.264535
94.627441,11.266489
94.889534,11.267511
95.164207,11.268529
94.805519,11.270627
94.546425,11.271942
94.662849,11.274907
95.168549,11.277102
94.675354,11.277905
94.944435,11.279039
95.19352,11.280818
94.742157,11.283252
94.499664,11.285126
94.994469,11.28676
94.998497,11.289177
94.685432,11.289683
94.777847,11.291643
95.259232,11.295647
95.131302,11.29621
94.933022,11.298223
94.503586,11.300165
94.926422,11.300821
94.432358,11.302993
94.682388,11.304452
95.089104,11.307193
94.861763,11.309152
94.7071,11.310552
94.867081,11.311931
94.988121,11.313251
94.889771,11.314991
94.743088,11.317807
95.271416,11.318871
94.900757,11.321543
94.734581,11.322139
94.910774,11.323491
95.262451,11.327893
94.593674,11.328653
94.678818,11.330352
95.432289,11.332891
94.818222,11.333209
94.588287,11.335482
94.800095,11.337292
95.086655,11.339766
94.770805,11.341485
94.51049,11.343251
94.960846,11.344198
94.599739,11.345753
94.820015,11.347711
94.884018,11.350318
94.94899,11.351829
94.77964,11.353951
94.524124,11.355004
95.244492,11.356
95.018227,11.359114
94.714226,11.36081
94.926414,11.362044
95.352791,11.364848
94.985794,11.365758
94.749779,11.367243
95.099159,11.370727
94.9076,11.372317
94.597702,11.373232
94.887123,11.374966
95.133484,11.376849
94.743042,11.378084
94.720749,11.379627
94.981239,11.382977
94.785095,11.384281
94.534019,11.386376
94.753212,11.387297
95.156143,11.388727
94.820831,11.390685
94.513313,11.391664
95.241058,11.394743
94.963509,11.39653
94.642883,11.397716
95.120369,11.399104
95.592529,11.400636
95.105499,11.402496
94.918182,11.40497
94.945496,11.406028
95.172997,11.408958
94.739601,11.409724
94.955833,11.411405
95.177872,11.415642
95.047432,11.415919
94.786919,11.417929
95.278435,11.420162
95.355728,11.420668
94.812401,11.423023
94.920753,11.42457
95.184456,11.426804
94.671722,11.428802
94.442223,11.430281
94.742004,11.431355
94.944504,11.433379
94.764549,11.434778
94.764626,11.437734
95.068085,11.439248
94.739044,11.44136
94.55233,11.442136
94.964035,11.443099
95.099838,11.447218
94.833359,11.448238
94.837799,11.449907
95.228569,11.452475
94.976967,11.453145
94.980644,11.454628
95.119301,11.457179
95.160706,11.459599
94.55629,11.460996
95.125763,11.463217
95.386093,11.464067
94.882004,11.465183
94.804939,11.467294
95.265221,11.46942
95.186607,11.471678
94.70858,11.47357
94.958458,11.474516
95.195816,11.475647
95.112808,11.477673
94.688812,11.478645
95.034744,11.481759
95.324371,11.48364
94.743896,11.484905
95.080688,11.486058
95.280312,11.487913
95.245247,11.491133
94.904854,11.492646
95.426582,11.494921
95.409218,11.496429
95.001396,11.497439
94.902222,11.498911
95.283226,11.502502
94.925026,11.504133
94.573502,11.506115
95.183449,11.507098
95.292809,11.508309
95.150063,11.510355
94.942711,11.511571
95.301094,11.514365
95.033844,11.516112
95.197258,11.517351
94.864212,11.518764
95.293205,11.520543
95.015236,11.522312
95.172775,11.524781
95.453117,11.526136
95.297554,11.528489
95.083397,11.529068
95.174866,11.531182
95.253929,11.535219
94.842667,11.535542
95.222481,11.538384
95.056244,11.539733
95.165306,11.540407
95.090752,11.542956
95.131737,11.54412
95.546967,11.546669
95.191551,11.548512
94.907951,11.550089
95.39122,11.551454
95.281349,11.553381
94.890663,11.554581
94.886292,11.557465
95.457809,11.558414
94.893204,11.560947
95.064659,11.561537
95.002617,11.562658
95.144638,11.566384
94.820793,11.566262
95.168594,11.568981
95.308311,11.571833
95.098274,11.572698
94.821411,11.573702
95.137283,11.577269
95.182037,11.579079
94.981987,11.580092
94.674103,11.582678
95.280411,11.583772
94.967606,11.585098
94.91404,11.58692
95.139595,11.589111
95.205101,11.591229
94.969177,11.593237
94.991463,11.594117
95.338402,11.595439
94.972786,11.597572
95.108704,11.598449
95.20266,11.601347
95.377769,11.603241
94.924988,11.604551
94.806915,11.606273
95.431122,11.60772
94.990112,11.611064
94.466782,11.612142
95.048958,11.613325
95.0942,11.615957
94.781364,11.616929
95.071167,11.618271
94.886665,11.622028
95.058151,11.623482
94.564468,11.625578
94.874496,11.626687
95.274429,11.62743
94.919868,11.629706
94.796379,11.631017
95.316246,11.633983
95.295456,11.635437
94.805595,11.636917
95.242142,11.638376
95.094414,11.639744
94.781105,11.641554
94.805557,11.644377
95.205215,11.645267
94.732567,11.648063
94.435837,11.648615
94.837318,11.650058
95.270065,11.654361
94.734573,11.655107
94.749352,11.656355
95.137215,11.659055
94.942444,11.659781
94.903267,11.661235
95.252914,11.662943
95.274376,11.665988
94.868477,11.667966
95.03878,11.66951
95.284637,11.670506
95.081779,11.672034
94.798294,11.673971
95.005318,11.675694
95.345367,11.677857
94.757118,11.680085
94.987724,11.680991
95.108284,11.682302
95.178986,11.684111
94.812401,11.685855
94.971687,11.688576
95.378914,11.690713
94.926224,11.691863
95.146187,11.69277
95.203415,11.696196
95.151649,11.698565
94.744141,11.699733
95.149445,11.702283
95.272499,11.703078
94.738235,11.704431
94.799034,11.70644
95.126244,11.708825
95.099823,11.710374
94.767555,11.712235
94.663948,11.713517
94.939865,11.714568
95.053986,11.716767
94.979118,11.717817
95.137657,11.720897
95.26062,11.722471
94.73307,11.723807
94.912178,11.725213
95.385666,11.726277
94.868011,11.729145
94.781906,11.731065
95.008087,11.732399
94.988594,11.735294
94.692375,11.735549
94.747742,11.737511
95.346527,11.741643
95.081177,11.74194
94.7938,11.743923
94.888458,11.746048
95.111771,11.746754
94.813133,11.748566
94.910439,11.750304
95.432037,11.752864
95.095734,11.754305
94.658836,11.756313
95.263306,11.757687
95.231834,11.759001
94.950447,11.760898
94.962318,11.763452
95.174438,11.764511
95.163239,11.766912
94.851936,11.767781
95.087715,11.769047
95.429886,11.771463
94.870872,11.772841
95.212555,11.775591
95.381111,11.778378
95.139236,11.779103
94.858742,11.780608
95.119797,11.782976
95.486259,11.785403
95.055511,11.786849
94.928932,11.788815
95.366356,11.789885
95.177887,11.791288
94.831337,11.793355
95.157562,11.794292
95.434616,11.797534
94.840996,11.799166
94.712662,11.800215
95.274864,11.80165
95.177422,11.803483
94.784859,11.804626
94.856194,11.807652
95.333923,11.809092
95.070312,11.810771
94.881439,11.81253
95.303207,11.813689
95.1511,11.81728
94.667374,11.818641
94.953728,11.820071
95.425667,11.822216
95.019165,11.822623
94.879715,11.824917
95.130959,11.828427
94.99807,11.829042
94.727585,11.831769
95.056557,11.832855
95.354774,11.833755
95.015221,11.835301
94.788628,11.836932
95.102821,11.83994
95.148743,11.841051
94.777473,11.843138
95.100121,11.844419
95.39045,11.8456
95.172028,11.847993
94.77198,11.850354
95.123489,11.851413
95.200966,11.854256
94.939812,11.854844
94.784027,11.85648
95.321724,11.860228
95.267853,11.861244
94.639763,11.862975
95.122101,11.865437
95.329865,11.866035
94.722191,11.867533
94.972374,11.869703
95.300888,11.872202
95.094719,11.873933
94.77507,11.875627
95.243126,11.876918
95.160622,11.87823
95.097588,11.880162
94.862541,11.881353
95.483177,11.883952
95.282745,11.886435
94.940742,11.887313
95.057327,11.888361
95.553352,11.892224
94.900475,11.89179
94.843338,11.894457
95.202957,11.897627
95.045319,11.897834
95.136086,11.899352
94.936722,11.902236
95.23838,11.904659
94.866867,11.905903
95.025375,11.907824
95.421753,11.909131
95.245758,11.910178
94.773018,11.911893
95.384521,11.914406
95.320908,11.916332
94.939087,11.918316
94.712814,11.919475
95.084381,11.92066
95.20153,11.922702
94.603096,11.923644
94.793671,11.926707
95.429451,11.927818
94.969154,11.930029
95.000015,11.931067
95.303032,11.932257
95.067787,11.936378
94.753868,11.936954
95.092415,11.938731
95.185196,11.94127
94.684929,11.941831
95.009888,11.943413
95.419983,11.946818
95.077141,11.948072
94.557167,11.949707
95.389153,11.952092
95.260521,11.952917
95.006317,11.954435
94.925148,11.956318
95.2258,11.958825
95.25164,11.960565
94.60807,11.96231
95.100677,11.963563
95.256859,11.964541
94.87442,11.967011
95.165024,11.969439
95.260101,11.970613
95.254349,11.97341
95.036613,11.974039
95.195107,11.974954
95.319862,11.978644
94.907532,11.980421
94.580284,11.981468
95.232224,11.984212
95.214691,11.985106
94.808853,11.986375
94.667496,11.988686
95.326401,11.991471
94.852203,11.99283
94.683105,11.994633
95.277451,11.995775
95.178284,11.997212
94.850655,11.999164
94.73951,12.000665
95.341957,12.002769
94.926796,12.004963
94.879005,12.006063
95.231705,12.007479
95.382942,12.009324
94.834541,12.010508
95.047104,12.013278
95.150536,12.014784
95.126884,12.016798
94.769302,12.017543
94.849663,12.018642
95.367783,12.023441
94.78344,12.023769
94.807007,12.025936
95.453377,12.028055
94.867653,12.028483
94.394241,12.030693
95.077904,12.032875
95.346886,12.035375
94.830597,12.036971
94.782883,12.038435
95.320381,12.039698
94.771378,12.04169
94.766495,12.042694
95.295242,12.045885
95.182899,12.047243
94.687866,12.048977
95.088776,12.049801
95.272209,12.050989
95.159729,12.054023
94.801117,12.056009
95.023323,12.057172
95.445831,12.060236
94.914169,12.060848
94.850243,12.062349
95.309906,12.066438
94.841843,12.067157
95.170792,12.068911
95.029434,12.070765
95.425362,12.071927
94.763954,12.073327
94.912239,12.075387
95.185249,12.077975
95.033524,12.079492
94.859909,12.081271
95.045746,12.082471
95.349358,12.08367
94.79248,12.085713
94.849182,12.0878
95.334404,12.089511
95.241043,12.091772
94.875748,12.09304
94.962791,12.093995
95.408768,12.098432
95.039024,12.098516
94.909668,12.100724
95.190483,12.102546
95.151825,12.103697
94.784416,12.104156
94.897545,12.106269
95.109856,12.110298
94.806816,12.111264
94.874435,12.113144
95.168343,12.114734
95.311653,12.115927
94.605362,12.11796
94.853676,12.119021
95.288307,12.121661
94.56916,12.123568
94.825523,12.12475
95.135071,12.126239
95.09388,12.127966
94.983711,12.129455
94.950859,12.132174
95.315567,12.133425
95.046371,12.135684
95.009644,12.136339
95.12487,12.13788
95.349586,12.142119
95.078705,12.14259
94.914017,12.144522
95.345329,12.147177
95.25515,12.147509
94.84333,12.14942
95.084213,12.151917
95.575874,12.153896
95.030083,12.156139
94.965591,12.157332
95.436073,12.158298
95.218948,12.159707
94.949211,12.161665
95.040283,12.164626
95.404541,12.165972
95.021057,12.167904
94.806473,12.168806
95.431267,12.169914
95.096161,12.172917
95.030861,12.174902
95.159088,12.17592
95.487579,12.178975
94.722336,12.179598
94.978119,12.180595
95.467972,12.184484
95.348969,12.186036
94.965546,12.187561
95.144897,12.189988
95.38578,12.190669
94.954147,12.191988
94.73213200000001,12.194061
95.478355,12.196647
95.291435,12.197976
94.948402,12.199997
95.154251,12.201095
95.516624,12.202334
94.985466,12.204529
94.926254,12.205431
95.430168,12.208169
95.336578,12.2101
95.134346,12.211297
95.125099,12.212589
95.525833,12.214378
94.889595,12.215998
95.069763,12.218566
95.493309,12.220318
95.418076,12.222427
95.105812,12.223029
95.025337,12.224749
95.266556,12.229105
95.070488,12.229316
95.052132,12.232106
95.344788,12.23344
95.494461,12.23468
94.988464,12.236821
94.964409,12.237718
95.470146,12.240212
94.98877,12.24247
95.139053,12.243756
95.391006,12.245085
95.454407,12.246408
95.196671,12.248101
95.183525,12.25098
95.693825,12.25212
95.390457,12.254561
95.11937,12.255315
95.375511,12.256332
95.334641,12.260815
95.115967,12.261453
94.994743,12.262892
95.576019,12.265608
95.184921,12.26623
94.590843,12.267922
95.302269,12.271043
95.317505,12.272477
95.086555,12.274233
95.08445,12.276089
95.593292,12.277185
95.118935,12.27884
95.035904,12.280458
95.107101,12.282789
95.562119,12.284513
94.953186,12.286506
94.856377,12.287286
95.377098,12.288461
95.352173,12.290701
94.947502,12.291982
95.306984,12.294697
95.574844,12.296441
94.801361,12.297785
95.031006,12.29914
95.559944,12.302186
95.39003,12.30411
94.824539,12.30557
94.984863,12.308084
95.310844,12.30907
94.819595,12.310387
95.077469,12.312817
95.334435,12.315341
95.334801,12.316252
94.849434,12.318797
95.07093,12.319825
95.586571,12.320806
95.055939,12.322886
95.166382,12.324036
95.429665,12.326944
95.43071,12.328952
95.176338,12.329942
95.095238,12.331333
95.388664,12.332798
95.016129,12.336075
94.693253,12.337561
95.14196,12.338278
94.89817,12.341043
94.720886,12.341744
95.007469,12.34293
95.605682,12.347524
94.977859,12.348002
94.836227,12.349762
95.287758,12.352201
95.136848,12.352702
95.108643,12.355041
95.085098,12.356468
95.449707,12.359102
94.829811,12.361098
94.976562,12.36241
95.076721,12.363547
95.301659,12.365112
94.863159,12.366856
94.939415,12.368873
95.251556,12.371064
94.893539,12.373096
95.013756,12.37386
94.884781,12.374988
95.049629,12.378226
94.650658,12.378368
94.92112,12.380817
95.204582,12.383409
94.821709,12.384751
94.777504,12.385862
95.078613,12.388374
95.217995,12.391166
94.7948,12.392219
94.760666,12.39472
95.341072,12.395789
94.941994,12.397216
95.003479,12.399037
95.194954,12.400412
95.143799,12.40256
95.067528,12.404982
95.136932,12.405946
95.306213,12.406946
94.864365,12.40911
94.94767,12.410226
95.448624,12.413395
95.438545,12.415049
94.958191,12.416739
94.967316,12.41766
95.486809,12.419223
94.918922,12.422666
94.657036,12.423551
95.124756,12.424861
95.430954,12.427583
94.772842,12.428093
95.004143,12.430399
95.360649,12.433968
95.177956,12.434394
94.806877,12.437194
94.805527,12.438404
95.11734,12.439246
94.961044,12.441504
94.827271,12.442583
95.461555,12.445378
95.131653,12.447372
94.845352,12.44853
94.9272,12.450068
95.497345,12.451746
95.005135,12.453177
94.708466,12.455667
95.261497,12.456772
95.237709,12.459518
94.814331,12.460172
95.192955,12.461876
95.190086,12.465801
94.997475,12.46657
94.829453,12.467469
95.274933,12.470096
95.105415,12.471258
94.61702,12.4726
94.762543,12.474994
95.128052,12.477377
94.766487,12.478845
94.762016,12.480786
95.267456,12.481786
95.245613,12.483207
94.857529,12.48539
94.914406,12.487052
95.394646,12.488994
94.786003,12.490845
94.81488,12.492197
95.222824,12.493365
95.177719,12.495227
94.930504,12.496711
95.297714,12.499482
95.549316,12.501345
94.923759,12.502812
94.92514,12.503706
95.247581,12.506625
95.050743,12.508845
94.827728,12.509665
94.973511,12.512853
95.256767,12.514105
94.955345,12.514352
94.727203,12.517487
95.289093,12.519464
95.291153,12.521236
94.805374,12.523435
94.948685,12.524523
95.331711,12.525627
95.098869,12.527463
94.847694,12.52874
95.165329,12.531806
95.263245,12.533368
95.087128,12.534756
95.050377,12.535971
95.423706,12.537454
94.751923,12.540056
94.853043,12.541849
95.066032,12.542953
95.053688,12.546019
94.889023,12.546513
94.811188,12.548027
95.112396,12.552107
95.029579,12.553574
94.764557,12.555739
94.920624,12.556675
95.258583,12.557637
95.023125,12.559325
94.735222,12.561065
95.193634,12.563536
95.138451,12.564944
94.774498,12.566942
95.250206,12.567904
95.196693,12.568839
94.979782,12.571584
94.839325,12.57377
95.259216,12.575278
95.00013,12.577344
94.852036,12.578606
95.130333,12.579531
95.267082,12.583273
94.770058,12.58464
94.750534,12.58568
95.447937,12.588134
95.311081,12.58958
94.87709,12.590815
95.258507,12.593737
95.682228,12.595801
95.18457,12.597325
94.843201,12.599222
95.48278,12.600279
95.14843,12.601498
94.996582,12.603616
95.284515,12.605019
95.606674,12.607146
95.161926,12.609737
95.132416,12.610604
95.483467,12.611813
95.180061,12.613804
94.998772,12.615002
94.960297,12.617623
95.441299,12.619236
94.95842,12.621118
94.865158,12.622157
95.199364,12.623744
95.180183,12.627348
94.833748,12.628047
95.172829,12.630012
95.603813,12.632428
95.010094,12.632749
94.906647,12.635832
95.327675,12.637828
95.388039,12.639325
94.8451,12.641562
95.194839,12.642949
95.405602,12.643816
95.181137,12.645848
94.948097,12.647299
95.400978,12.649924
95.402824,12.651169
94.891647,12.653118
95.160713,12.654084
95.445061,12.65523
94.983131,12.65764
94.986725,12.660166
95.19162,12.661226
95.142807,12.664121
94.950027,12.664887
95.120514,12.665617
95.525352,12.669797
95.026909,12.670941
94.999474,12.672112
95.283638,12.6751
95.392235,12.675804
94.844185,12.6772
94.970757,12.679343
95.505852,12.681764
94.846107,12.683438
94.716553,12.685255
94.94252,12.686279
95.237106,12.687512
94.798599,12.689713
95.212494,12.691219
95.407013,12.693577
94.949249,12.695692
94.678513,12.696774
95.188629,12.697824
95.342857,12.699929
94.86776,12.701021
94.868599,12.703719
95.478752,12.706149
